,xrsa,xrsb
2017-09-07 05:29:00,9.815631e-08,2.8724228e-06
2017-09-07 05:30:00,9.0374435e-08,2.7319504e-06
2017-09-07 05:31:00,8.443962e-08,2.6031323e-06
2017-09-07 05:32:00,8.148736e-08,2.489706e-06
2017-09-07 05:33:00,8.048813e-08,2.4165108e-06
2017-09-07 05:34:00,8.216411e-08,2.3759162e-06
2017-09-07 05:35:00,7.862592e-08,2.3431862e-06
2017-09-07 05:36:00,7.1540484e-08,2.2889387e-06
2017-09-07 05:37:00,6.987056e-08,2.232022e-06
2017-09-07 05:38:00,6.8406536e-08,2.1801843e-06
2017-09-07 05:39:00,6.4137105e-08,2.1290516e-06
2017-09-07 05:40:00,6.22749e-08,2.0738266e-06
2017-09-07 05:41:00,5.773295e-08,2.0302903e-06
2017-09-07 05:42:00,5.310016e-08,1.9826614e-06
2017-09-07 05:43:00,5.3690613e-08,1.9713707e-06
2017-09-07 05:44:00,5.4854866e-08,1.9791098e-06
2017-09-07 05:45:00,4.8149435e-08,1.9228335e-06
2017-09-07 05:46:00,6.3682904e-08,2.0038153e-06
2017-09-07 05:47:00,4.8225132e-08,1.8931748e-06
2017-09-07 05:48:00,4.2517414e-08,1.8034374e-06
2017-09-07 05:49:00,4.2381156e-08,1.7510068e-06
2017-09-07 05:50:00,4.422973e-08,1.7334738e-06
2017-09-07 05:51:00,4.378916e-08,1.7218067e-06
2017-09-07 05:52:00,4.106399e-08,1.7203791e-06
2017-09-07 05:53:00,3.9565148e-08,1.7077906e-06
2017-09-07 05:54:00,4.0585572e-08,1.6957126e-06
2017-09-07 05:55:00,3.938347e-08,1.6910492e-06
2017-09-07 05:56:00,4.642349e-08,1.7254405e-06
2017-09-07 05:57:00,5.463534e-08,1.7590531e-06
2017-09-07 05:58:00,6.127567e-08,1.8068116e-06
2017-09-07 05:59:00,6.0049345e-08,1.8178428e-06
2017-09-07 06:00:00,5.74892e-08,1.8012182e-06
2017-09-07 06:01:00,5.4281067e-08,1.7892916e-06
2017-09-07 06:02:00,5.3599774e-08,1.7757945e-06
2017-09-07 06:03:00,5.3917713e-08,1.75503e-06
2017-09-07 06:04:00,5.4196285e-08,1.7484026e-06
2017-09-07 06:05:00,5.4417328e-08,1.7563278e-06
2017-09-07 06:06:00,5.491694e-08,1.7447775e-06
2017-09-07 06:07:00,5.8850272e-08,1.7535463e-06
2017-09-07 06:08:00,5.2555126e-08,1.7342654e-06
2017-09-07 06:09:00,4.674143e-08,1.7281659e-06
2017-09-07 06:10:00,4.5288004e-08,1.7084395e-06
2017-09-07 06:11:00,5.3713322e-08,1.8205378e-06
2017-09-07 06:12:00,6.245658e-08,1.9380177e-06
2017-09-07 06:13:00,7.621869e-08,2.004724e-06
2017-09-07 06:14:00,1.17991014e-07,2.3119355e-06
2017-09-07 06:15:00,1.5025249e-07,2.5313648e-06
2017-09-07 06:16:00,1.7627787e-07,2.7108485e-06
2017-09-07 06:17:00,1.9570379e-07,2.88149e-06
2017-09-07 06:18:00,2.1842718e-07,3.0764345e-06
2017-09-07 06:19:00,2.3237097e-07,3.2316495e-06
2017-09-07 06:20:00,2.8355876e-07,3.5092457e-06
2017-09-07 06:21:00,4.6317626e-07,4.226216e-06
2017-09-07 06:22:00,6.5890555e-07,5.0738554e-06
2017-09-07 06:23:00,8.8927334e-07,6.1613987e-06
2017-09-07 06:24:00,1.4307662e-06,8.273691e-06
2017-09-07 06:25:00,1.884869e-06,1.0337346e-05
2017-09-07 06:26:00,1.9179797e-06,1.1245276e-05
2017-09-07 06:27:00,1.8437416e-06,1.1499452e-05
2017-09-07 06:28:00,1.8305926e-06,1.1779444e-05
2017-09-07 06:29:00,1.6944704e-06,1.165901e-05
2017-09-07 06:30:00,1.5949563e-06,1.15946405e-05
2017-09-07 06:31:00,1.5007516e-06,1.1447013e-05
2017-09-07 06:32:00,1.4222712e-06,1.1247093e-05
2017-09-07 06:33:00,1.3235292e-06,1.0942633e-05
2017-09-07 06:34:00,1.208736e-06,1.057587e-05
2017-09-07 06:35:00,1.079672e-06,1.0137487e-05
2017-09-07 06:36:00,9.553133e-07,9.638359e-06
2017-09-07 06:37:00,8.465154e-07,9.145711e-06
2017-09-07 06:38:00,7.518793e-07,8.687342e-06
2017-09-07 06:39:00,6.683528e-07,8.2505085e-06
2017-09-07 06:40:00,6.042659e-07,7.916199e-06
2017-09-07 06:41:00,5.510751e-07,7.655837e-06
2017-09-07 06:42:00,4.9730295e-07,7.344395e-06
2017-09-07 06:43:00,4.4634228e-07,6.971152e-06
2017-09-07 06:44:00,4.0719672e-07,6.653095e-06
2017-09-07 06:45:00,3.756241e-07,6.3755333e-06
2017-09-07 06:46:00,3.4482966e-07,6.101701e-06
2017-09-07 06:47:00,3.1567035e-07,5.849152e-06
2017-09-07 06:48:00,2.8926647e-07,5.6085773e-06
2017-09-07 06:49:00,2.66481e-07,5.387011e-06
2017-09-07 06:50:00,2.483132e-07,5.1954576e-06
2017-09-07 06:51:00,2.3223319e-07,5.0294884e-06
2017-09-07 06:52:00,2.1919931e-07,4.87763e-06
2017-09-07 06:53:00,2.0957037e-07,4.742401e-06
2017-09-07 06:54:00,2.0009435e-07,4.6088458e-06
2017-09-07 06:55:00,1.8631557e-07,4.475706e-06
2017-09-07 06:56:00,1.7827632e-07,4.383304e-06
2017-09-07 06:57:00,1.6742106e-07,4.2458687e-06
2017-09-07 06:58:00,1.5553024e-07,4.1183266e-06
2017-09-07 06:59:00,1.4984371e-07,4.0049995e-06
2017-09-07 07:00:00,1.4325789e-07,3.909742e-06
2017-09-07 07:01:00,1.3981206e-07,3.8376893e-06
2017-09-07 07:02:00,1.4071439e-07,3.8170806e-06
2017-09-07 07:03:00,1.4075981e-07,3.7965754e-06
2017-09-07 07:04:00,1.305919e-07,3.6886515e-06
2017-09-07 07:05:00,1.2363665e-07,3.5852959e-06
2017-09-07 07:06:00,1.1891303e-07,3.4965276e-06
2017-09-07 07:07:00,1.1391688e-07,3.4185307e-06
2017-09-07 07:08:00,1.0811227e-07,3.3553242e-06
2017-09-07 07:09:00,1.0810319e-07,3.316914e-06
2017-09-07 07:10:00,1.0737647e-07,3.2944624e-06
2017-09-07 07:11:00,1.1276626e-07,3.3073104e-06
2017-09-07 07:12:00,1.1491611e-07,3.3044553e-06
2017-09-07 07:13:00,1.230462e-07,3.3041958e-06
2017-09-07 07:14:00,1.2914302e-07,3.317814e-06
2017-09-07 07:15:00,1.3662664e-07,3.3628558e-06
2017-09-07 07:16:00,1.4602848e-07,3.3847882e-06
2017-09-07 07:17:00,1.4271285e-07,3.3455951e-06
2017-09-07 07:18:00,1.3362138e-07,3.2915943e-06
2017-09-07 07:19:00,1.2658893e-07,3.2307412e-06
2017-09-07 07:20:00,1.1973057e-07,3.1801276e-06
2017-09-07 07:21:00,1.1509325e-07,3.1391694e-06
2017-09-07 07:22:00,1.1714167e-07,3.1267887e-06
2017-09-07 07:23:00,1.1709625e-07,3.1219868e-06
2017-09-07 07:24:00,1.1300849e-07,3.1061306e-06
2017-09-07 07:25:00,1.1641041e-07,3.0886122e-06
2017-09-07 07:26:00,1.2454505e-07,3.1273078e-06
2017-09-07 07:27:00,1.3458276e-07,3.168707e-06
2017-09-07 07:28:00,1.3968034e-07,3.1937413e-06
2017-09-07 07:29:00,1.514334e-07,3.2942028e-06
